1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Assets,Date,Ticker, Price ,Number of stocks, Bought , Bought Amount ,Total number bought,Total Amount bought,Sold,Sold Amount,Total Sold number of stocks,Total sold amount,Average sell price, Average buy price , Realized Profit , Current Amount 
ON SEMICONDUCTOR CORPORATION (XNAS:ON),3-Sep-25,ON, $49.31 ,-18.00, -   , -   ,318,18643.53,-18.00, $(887.58),283.00," $15,700.74 ", $55.48 , $58.63 , $(890.83), 35.00 
ALPHABET INC. (XNAS:GOOG),3-Sep-25,GOOG, $229.13 ,-1.00, -   , -   ,24,4739.35,-1.00, $(229.13),1.00, $229.13 , $229.13 , $197.47 , $31.66 , 23.00 
Indivior Pharmaceuticals Inc (XNAS:INDV),3-Sep-25,INDV, $24.62 ,40.00, 40.00 , 984.80 ,58,1433.84,0.00, $-   ,20.00, $728.00 , $36.40 , $24.72 , $233.57 , 38.00 
NUTEX HEALTH INC. (XNAS:NUTX),3-Sep-25,NUTX, $80.03 ,10.00, 10.00 , 800.30 ,14,1201.06,0.00, $-   ,4.00, $360.36 , $90.09 , $85.79 , $17.20 , 10.00 
"HARROW, INC. (XNAS:HROW)",3-Sep-25,HROW, $37.31 ,9.00, 9.00 , 335.79 ,55,2004.09,0.00, $-   ,31.00," $1,621.50 ", $52.31 , $36.44 , $491.92 , 24.00 
"ROCKET COMPANIES, INC. (XNYS:RKT)",4-Sep-25,RKT, $18.49 ,20.00, 20.00 , 369.80 ,116,2236.01,0.00, $-   ,116.00," $1,947.10 ", $16.79 , $19.28 , $(288.91), -   
dLocal Ltd (XNAS:DLO),4-Sep-25,DLO, $13.02 ,27.00, 27.00 , 351.54 ,436,5840.99,0.00, $-   ,436.00," $5,546.60 ", $12.72 , $13.40 , $(294.39), -   
"HIMS & HERS HEALTH, INC. (XNYS:HIMS)",4-Sep-25,HIMS, $47.88 ,6.00, 6.00 , 287.28 ,6,287.28,0.00, $-   ,6.00, $350.22 , $58.37 , $47.88 , $62.94 , -   
"TEMPUS AI, INC (XNAS:TEM)",4-Sep-25,TEM, $78.00 ,-6.00, -   , -   ,29,1735.39,-6.00, $(468.00),29.00," $1,886.20 ", $65.04 , $59.84 , $150.81 , -   
"ROCKET COMPANIES, INC. (XNYS:RKT)",4-Sep-25,RKT, $18.76 ,26.00, 26.00 , 487.76 ,116,2236.01,0.00, $-   ,116.00," $1,947.10 ", $16.79 , $19.28 , $(288.91), -   
"AMERICAN EAGLE OUTFITTERS, INC. (XNYS:AEO)",5-Sep-25,AEO, $18.64 ,-50.00, -   , -   ,105,1221.25,-50.00, $(932.00),105.00," $2,003.40 ", $19.08 , $11.63 , $782.15 , -   
"ROCKET COMPANIES, INC. (XNYS:RKT)",5-Sep-25,RKT, $20.16 ,45.00, 45.00 , 907.20 ,116,2236.01,0.00, $-   ,116.00," $1,947.10 ", $16.79 , $19.28 , $(288.91), -   
AEHR TEST SYSTEMS (XNAS:AEHR),5-Sep-25,AEHR, $25.56 ,-40.00, -   , -   ,559,7405.64,-40.00," $(1,022.40)",539.00," $9,662.32 ", $17.93 , $13.25 ," $2,521.64 ", 20.00 
ON SEMICONDUCTOR CORPORATION (XNAS:ON),5-Sep-25,ON, $49.11 ,-12.00, -   , -   ,318,18643.53,-12.00, $(589.32),283.00," $15,700.74 ", $55.48 , $58.63 , $(890.83), 35.00 
Indivior Pharmaceuticals Inc (XNAS:INDV),5-Sep-25,INDV, $25.18 ,8.00, 8.00 , 201.44 ,58,1433.84,0.00, $-   ,20.00, $728.00 , $36.40 , $24.72 , $233.57 , 38.00 
ANTERO RESOURCES CORPORATION (XNYS:AR),25-Sep-25,AR, $34.41 ,30.00, 30.00 ," 1,032.30 ",210,6833.5,0.00, $-   ,180.00," $6,156.15 ", $34.20 , $32.54 , $298.86 , 30.00 
"HARROW, INC. (XNAS:HROW)",29-Sep-25,HROW, $48.02 ,-9.00, -   , -   ,55,2004.09,-9.00, $(432.18),31.00," $1,621.50 ", $52.31 , $36.44 , $491.92 , 24.00 
Elastic NV (XNYS:ESTC),29-Sep-25,ESTC, $87.04 ,-9.00, -   , -   ,27,2776.75,-9.00, $(783.36),27.00," $2,320.58 ", $85.95 , $102.84 , $(456.17), -   
"MICRON TECHNOLOGY, INC. (XNAS:MU)",29-Sep-25,MU, $163.18 ,4.00, 4.00 , 652.72 ,58,6547.34,0.00, $-   ,54.00," $5,553.83 ", $102.85 , $112.89 , $(541.97), 4.00 
Nebius Group NV (XNAS:NBIS),8-Oct-25,NBIS, $120.22 ,-10.00, -   , -   ,70,2691.1,-10.00," $(1,202.20)",30.00," $3,282.80 ", $109.43 , $38.44 ," $2,129.47 ", 40.00 
"Wolfspeed, Inc. (XNYS:WOLF)",8-Oct-25,WOLF, $29.45 ,40.00, 40.00 ," 1,178.00 ",900,3579,0.00, $-   ,900.00," $3,724.30 ", $4.14 , $3.98 , $145.30 , -   
Zeta Global Holdings Corp (XNYS:ZETA),8-Oct-25,ZETA, $19.91 ,-57.00, -   , -   ,214,4123.52,-57.00," $(1,134.87)",107.00," $2,144.37 ", $20.04 , $19.27 , $82.61 , 107.00 
"VIKING THERAPEUTICS, INC. (XNAS:VKTX)",8-Oct-25,VKTX, $33.58 ,30.00, 30.00 ," 1,007.40 ",37,1461.42,0.00, $-   ,37.00," $1,546.19 ", $41.79 , $39.50 , $84.77 , -   
Alibaba Group Holding Limited (XNYS:BABA),8-Sep-25,BABA, $139.82 ,12.00, 12.00 ," 1,677.84 ",128,12533.52,0.00, $-   ,128.00," $17,148.42 ", $133.97 , $97.92 ," $4,614.90 ", -   
Allient Inc. (XNAS:ALNT),9-Sep-25,ALNT, $45.37 ,-6.00, -   , -   ,11,439.12,-6.00, $(272.22),6.00, $272.22 , $45.37 , $39.92 , $32.70 , 5.00 
COGNEX CORPORATION (XNAS:CGNX),9-Sep-25,CGNX, $44.49 ,-10.00, -   , -   ,20,865.2,-10.00, $(444.90),10.00, $444.90 , $44.49 , $43.26 , $12.30 , 10.00 
"BILL HOLDINGS, INC. (XNYS:BILL)",9-Sep-25,BILL, $50.79 ,-14.00, -   , -   ,101,5292.36,-14.00, $(711.06),101.00," $5,973.49 ", $59.14 , $52.40 , $681.13 , -   
"APYX MEDICAL, INC. (XNAS:APYX)",9-Sep-25,APYX, $2.07 ,-125.00, -   , -   ,275,698.5,-125.00, $(258.75),275.00, $587.25 , $2.14 , $2.54 , $(111.25), -   
"BLOCK, INC. (XNYS:XYZ)",9-Sep-25,XYZ, $75.59 ,-5.00, -   , -   ,35,2551.44,-5.00, $(377.95),35.00," $2,639.07 ", $75.40 , $72.90 , $87.63 , -   
"LIGHTPATH TECHNOLOGIES, INC. (XNAS:LPTH)",9-Sep-25,LPTH, $5.55 ,88.00, 88.00 , 488.40 ,215,1449.79,0.00, $-   ,0.00, $-   ,  , $6.74 , $-   , 215.00 
"FIRST SOLAR, INC. (XNAS:FSLR)",9-Sep-25,FSLR, $202.22 ,-1.00, -   , -   ,18,3079.49,-1.00, $(202.22),18.00," $4,016.43 ", $223.14 , $171.08 , $936.94 , -   
"DUOLINGO, INC. (XNAS:DUOL)",10-Sep-25,DUOL, $285.28 ,5.00, 5.00 ," 1,426.40 ",33,8243.81,0.00, $-   ,33.00," $7,614.29 ", $230.74 , $249.81 , $(629.52), -   
LULULEMON ATHLETICA INC. (XNAS:LULU),11-Sep-25,LULU, $165.33 ,1.00, 1.00 , 165.33 ,26,6272.24,0.00, $-   ,26.00," $6,958.92 ", $267.65 , $241.24 , $686.68 , -   
"ADVANCED MICRO DEVICES, INC. (XNAS:AMD)",11-Sep-25,AMD, $155.59 ,-5.00, -   , -   ,41,5552.84,-5.00, $(777.95),23.00," $3,203.42 ", $139.28 , $135.44 , $88.41 , 18.00 
"AMTECH SYSTEMS, INC. (XNAS:ASYS)",11-Sep-25,ASYS, $9.14 ,105.00, 105.00 , 959.70 ,105,959.7,0.00, $-   ,105.00, $763.35 , $7.27 , $9.14 , $(196.35), -   
"FREQUENCY ELECTRONICS, INC. (XNAS:FEIM)",12-Sep-25,FEIM, $28.09 ,-17.00, -   , -   ,44,1365.1,-17.00, $(477.53),44.00," $1,369.43 ", $31.12 , $31.03 , $4.33 , -   
"AST SPACEMOBILE, INC. (XNAS:ASTS)",12-Sep-25,ASTS, $38.89 ,13.00, 13.00 , 505.57 ,47,1690.75,0.00, $-   ,37.00," $2,479.08 ", $67.00 , $35.97 ," $1,148.06 ", 10.00 
Zeta Global Holdings Corp (XNYS:ZETA),15-Sep-25,ZETA, $20.19 ,-50.00, -   , -   ,214,4123.52,-50.00," $(1,009.50)",107.00," $2,144.37 ", $20.04 , $19.27 , $82.61 , 107.00 
ENERGY SERVICES OF AMERICA CORPORATION (XNAS:ESOA),15-Sep-25,ESOA, $10.02 ,-100.00, -   , -   ,1832,18152.78,-100.00," $(1,002.00)",1468.00," $13,745.00 ", $9.36 , $9.91 , $(801.00), 364.00 
"COINBASE GLOBAL, INC. (XNAS:COIN)",15-Sep-25,COIN, $323.58 ,6.00, 6.00 ," 1,941.48 ",11,3624.34,0.00, $-   ,11.00," $3,399.23 ", $309.02 , $329.49 , $(225.11), -   
"ALIGNMENT HEALTHCARE, INC. (XNAS:ALHC)",16-Sep-25,ALHC, $16.07 ,-42.00, -   , -   ,84,1147.44,-42.00, $(674.94),63.00," $1,046.85 ", $16.62 , $13.66 , $186.27 , 21.00 
"XPONENTIAL FITNESS, INC. (XNYS:XPOF)",16-Sep-25,XPOF, $8.44 ,-96.00, -   , -   ,96,871.68,-96.00, $(810.24),96.00, $810.24 , $8.44 , $9.08 , $(61.44), -   
LULULEMON ATHLETICA INC. (XNAS:LULU),17-Sep-25,LULU, $164.42 ,-1.00, -   , -   ,26,6272.24,-1.00, $(164.42),26.00," $6,958.92 ", $267.65 , $241.24 , $686.68 , -   
"TEMPUS AI, INC (XNAS:TEM)",17-Sep-25,TEM, $85.28 ,-5.00, -   , -   ,29,1735.39,-5.00, $(426.40),29.00," $1,886.20 ", $65.04 , $59.84 , $150.81 , -   
"RIGEL PHARMACEUTICALS, INC. (XNAS:RIGL)",17-Sep-25,RIGL, $35.50 ,-22.71, -   , -   ,22.70811,873.5996412,-22.71, $(806.14),22.71, $806.14 , $35.50 , $38.47 , $(67.46), (0.00)
Sharps Technology Inc (XNAS:STSS),17-Sep-25,STSS, $8.35 ,200.00, 200.00 ," 1,670.00 ",200,1670,0.00, $-   ,200.00," $1,330.00 ", $6.65 , $8.35 , $(340.00), -   
"CLEANSPARK, INC. (XNAS:CLSK)",18-Sep-25,CLSK, $13.40 ,17.00, 17.00 , 227.80 ,57,761,0.00, $-   ,40.00, $819.60 , $20.49 , $13.35 , $285.56 , 17.00 
"AMERICAN EAGLE OUTFITTERS, INC. (XNYS:AEO)",18-Sep-25,AEO, $19.54 ,-50.00, -   , -   ,105,1221.25,-50.00, $(977.00),105.00," $2,003.40 ", $19.08 , $11.63 , $782.15 , -   
"CLEANSPARK, INC. (XNAS:CLSK)",18-Sep-25,CLSK, $13.33 ,40.00, 40.00 , 533.20 ,57,761,0.00, $-   ,40.00, $819.60 , $20.49 , $13.35 , $285.56 , 17.00 
LULULEMON ATHLETICA INC. (XNAS:LULU),18-Sep-25,LULU, $168.99 ,3.00, 3.00 , 506.97 ,26,6272.24,0.00, $-   ,26.00," $6,958.92 ", $267.65 , $241.24 , $686.68 , -   
NUTEX HEALTH INC. (XNAS:NUTX),18-Sep-25,NUTX, $90.09 ,-4.00, -   , -   ,14,1201.06,-4.00, $(360.36),4.00, $360.36 , $90.09 , $85.79 , $17.20 , 10.00 
ON SEMICONDUCTOR CORPORATION (XNAS:ON),19-Sep-25,ON, $50.57 ,-22.00, -   , -   ,318,18643.53,-22.00," $(1,112.54)",283.00," $15,700.74 ", $55.48 , $58.63 , $(890.83), 35.00 
"TIC SOLUTIONS, INC. (XNYS:TIC)",19-Sep-25,TIC, $14.43 ,62.00, 62.00 , 894.66 ,487,6140.81,0.00, $-   ,187.00," $1,793.00 ", $9.59 , $12.61 , $(564.97), 300.00 
"AMAZON.COM, INC. (XNAS:AMZN)",19-Sep-25,AMZN, $233.33 ,-4.00, -   , -   ,14,2779.23,-4.00, $(933.32),9.00," $1,854.81 ", $206.09 , $198.52 , $68.16 , 5.00 
"CROWDSTRIKE HOLDINGS, INC. (XNAS:CRWD)",19-Sep-25,CRWD, $499.25 ,-1.00, -   , -   ,1,429.27,-1.00, $(499.25),1.00, $499.25 , $499.25 , $429.27 , $69.98 , -   
"BILL HOLDINGS, INC. (XNYS:BILL)",19-Sep-25,BILL, $52.80 ,-2.00, -   , -   ,101,5292.36,-2.00, $(105.60),101.00," $5,973.49 ", $59.14 , $52.40 , $681.13 , -   
"HIMS & HERS HEALTH, INC. (XNYS:HIMS)",19-Sep-25,HIMS, $58.37 ,-6.00, -   , -   ,6,287.28,-6.00, $(350.22),6.00, $350.22 , $58.37 , $47.88 , $62.94 , -   
"FREQUENCY ELECTRONICS, INC. (XNAS:FEIM)",19-Sep-25,FEIM, $29.90 ,-17.00, -   , -   ,44,1365.1,-17.00, $(508.30),44.00," $1,369.43 ", $31.12 , $31.03 , $4.33 , -   
"SANUWAVE HEALTH, INC. (XNAS:SNWV)",19-Sep-25,SNWV, $34.98 ,-17.00, -   , -   ,17,667.25,-17.00, $(594.66),17.00, $594.66 , $34.98 , $39.25 , $(72.59), -   
ANGI INC. (XNAS:ANGI),19-Sep-25,ANGI, $18.29 ,-12.00, -   , -   ,12,218.52,-12.00, $(219.48),12.00, $219.48 , $18.29 , $18.21 , $0.96 , -   
"AMERICAN EAGLE OUTFITTERS, INC. (XNYS:AEO)",19-Sep-25,AEO, $18.88 ,-5.00, -   , -   ,105,1221.25,-5.00, $(94.40),105.00," $2,003.40 ", $19.08 , $11.63 , $782.15 , -   
"FIRST SOLAR, INC. (XNAS:FSLR)",19-Sep-25,FSLR, $212.81 ,-4.00, -   , -   ,18,3079.49,-4.00, $(851.24),18.00," $4,016.43 ", $223.14 , $171.08 , $936.94 , -   
NAVITAS SEMICONDUCTOR CORPORATION (XNAS:NVTS),19-Sep-25,NVTS, $6.98 ,-30.00, -   , -   ,453,1878.11,-30.00, $(209.40),410.00," $1,286.20 ", $3.14 , $4.15 , $(413.63), 43.00 
SIBANYE STILLWATER LIMITED (XNYS:SBSW),19-Sep-25,SBSW, $9.40 ,-18.00, -   , -   ,139,831.86,-18.00, $(169.20),139.00, $909.87 , $6.55 , $5.98 , $78.01 , -   
"ARTERIS, INC. (XNAS:AIP)",22-Sep-25,AIP, $9.65 ,-45.00, -   , -   ,75,999,-45.00, $(434.25),75.00, $852.45 , $11.37 , $13.32 , $(146.55), -   
dLocal Ltd (XNAS:DLO),22-Sep-25,DLO, $15.25 ,-60.00, -   , -   ,436,5840.99,-60.00, $(915.00),436.00," $5,546.60 ", $12.72 , $13.40 , $(294.39), -   
"TIC SOLUTIONS, INC. (XNYS:TIC)",22-Sep-25,TIC, $13.98 ,100.00, 100.00 ," 1,398.00 ",487,6140.81,0.00, $-   ,187.00," $1,793.00 ", $9.59 , $12.61 , $(564.97), 300.00 
"TERADYNE, INC. (XNAS:TER)",22-Sep-25,TER, $134.58 ,10.00, 10.00 ," 1,345.80 ",37,4100.11,0.00, $-   ,11.00," $1,238.10 ", $112.55 , $110.81 , $19.15 , 26.00 
"INTUITIVE SURGICAL, INC. (XNAS:ISRG)",24-Sep-25,ISRG, $449.30 ,1.00, 1.00 , 449.30 ,1,449.3,0.00, $-   ,1.00, $577.41 , $577.41 , $449.30 , $128.11 , -   
INTEL CORPORATION (XNAS:INTC),24-Sep-25,INTC, $30.90 ,11.00, 11.00 , 339.90 ,334.736639,9755.917395,0.00, $-   ,334.74," $7,909.21 ", $23.63 , $29.15 ," $(1,846.81)", (0.00)
"ALPHA TEKNOVA, INC. (XNAS:TKNO)",24-Sep-25,TKNO, $5.60 ,163.00, 163.00 , 912.80 ,2166.026799,13370.91513,0.00, $-   ,2083.00," $11,153.28 ", $5.35 , $6.17 ," $(1,705.11)", 83.03 
"DUOLINGO, INC. (XNAS:DUOL)",25-Sep-25,DUOL, $299.00 ,-1.00, -   , -   ,33,8243.81,-1.00, $(299.00),33.00," $7,614.29 ", $230.74 , $249.81 , $(629.52), -   
INTEL CORPORATION (XNAS:INTC),25-Sep-25,INTC, $33.01 ,14.00, 14.00 , 462.14 ,334.736639,9755.917395,0.00, $-   ,334.74," $7,909.21 ", $23.63 , $29.15 ," $(1,846.81)", (0.00)
Sharps Technology Inc (XNAS:STSS),26-Sep-25,STSS, $6.58 ,-100.00, -   , -   ,200,1670,-100.00, $(658.00),200.00," $1,330.00 ", $6.65 , $8.35 , $(340.00), -   
"LIGHTPATH TECHNOLOGIES, INC. (XNAS:LPTH)",26-Sep-25,LPTH, $7.57 ,127.00, 127.00 , 961.39 ,215,1449.79,0.00, $-   ,0.00, $-   ,  , $6.74 , $-   , 215.00 
"FREQUENCY ELECTRONICS, INC. (XNAS:FEIM)",29-Sep-25,FEIM, $32.50 ,10.00, 10.00 , 325.00 ,44,1365.1,0.00, $-   ,44.00," $1,369.43 ", $31.12 , $31.03 , $4.33 , -   
dLocal Ltd (XNAS:DLO),29-Sep-25,DLO, $14.67 ,-40.00, -   , -   ,436,5840.99,-40.00, $(586.80),436.00," $5,546.60 ", $12.72 , $13.40 , $(294.39), -   
"DUOLINGO, INC. (XNAS:DUOL)",30-Sep-25,DUOL, $321.91 ,-2.00, -   , -   ,33,8243.81,-2.00, $(643.82),33.00," $7,614.29 ", $230.74 , $249.81 , $(629.52), -   
Unity Software Inc (XNYS:U),1-Oct-25,U, $39.93 ,-16.00, -   , -   ,36,1027.28,-16.00, $(638.88),36.00," $1,089.88 ", $30.27 , $28.54 , $62.60 , -   
"LIFEWAY FOODS, INC. (XNAS:LWAY)",1-Oct-25,LWAY, $25.73 ,40.00, 40.00 ," 1,029.20 ",40,1029.2,0.00, $-   ,40.00," $1,018.16 ", $25.45 , $25.73 , $(11.04), -   
"MICRON TECHNOLOGY, INC. (XNAS:MU)",1-Oct-25,MU, $176.72 ,4.00, 4.00 , 706.88 ,58,6547.34,0.00, $-   ,54.00," $5,553.83 ", $102.85 , $112.89 , $(541.97), 4.00 
Sharps Technology Inc (XNAS:STSS),1-Oct-25,STSS, $6.72 ,-100.00, -   , -   ,200,1670,-100.00, $(672.00),200.00," $1,330.00 ", $6.65 , $8.35 , $(340.00), -   
TARGET CORPORATION (XNYS:TGT),1-Oct-25,TGT, $88.64 ,6.00, 6.00 , 531.84 ,6,531.84,0.00, $-   ,6.00, $537.90 , $89.65 , $88.64 , $6.06 , -   
EXAGEN INC. (XNAS:XGN),2-Oct-25,XGN, $10.98 ,-47.00, -   , -   ,249,1807.8,-47.00, $(516.06),249.00," $2,313.80 ", $9.29 , $7.26 , $506.00 , -   
"SOLARIS ENERGY INFRASTRUCTURE, INC. (XNYS:SEI)",2-Oct-25,SEI, $45.76 ,7.00, 7.00 , 320.32 ,57,1470.52,0.00, $-   ,50.00," $1,133.05 ", $22.66 , $25.80 , $(156.88), 7.00 
MICROBOT MEDICAL INC. (XNAS:MBOT),2-Oct-25,MBOT, $3.11 ,-50.00, -   , -   ,200,850,-50.00, $(155.50),200.00, $587.50 , $2.94 , $4.25 , $(262.50), -   
Transocean Ltd (XNYS:RIG),3-Oct-25,RIG, $3.36 ,200.00, 200.00 , 672.00 ,200,672,0.00, $-   ,200.00, $630.00 , $3.15 , $3.36 , $(42.00), -   
AGEAGLE AERIAL SYSTEMS INC. (XNYS:UAVS),3-Oct-25,UAVS, $2.51 ,200.00, 200.00 , 502.00 ,1480,1868.409,0.00, $-   ,500.00," $1,198.00 ", $2.40 , $1.26 , $566.78 , 980.00 
"TIC SOLUTIONS, INC. (XNYS:TIC)",3-Oct-25,TIC, $14.43 ,25.00, 25.00 , 360.75 ,487,6140.81,0.00, $-   ,187.00," $1,793.00 ", $9.59 , $12.61 , $(564.97), 300.00 
QUANTERIX CORPORATION (XNAS:QTRX),3-Oct-25,QTRX, $6.11 ,115.00, 115.00 , 702.65 ,1492,10313.25,0.00, $-   ,1492.00," $8,408.35 ", $5.64 , $6.91 ," $(1,904.90)", -   
NVIDIA CORPORATION (XNAS:NVDA),6-Oct-25,NVDA, $185.55 ,-1.00, -   , -   ,3,335.13,-1.00, $(185.55),3.00, $455.75 , $151.92 , $111.71 , $120.62 , -   
LULULEMON ATHLETICA INC. (XNAS:LULU),6-Oct-25,LULU, $176.76 ,-3.00, -   , -   ,26,6272.24,-3.00, $(530.28),26.00," $6,958.92 ", $267.65 , $241.24 , $686.68 , -   
"EOS ENERGY ENTERPRISES, INC. (XNAS:EOSE)",6-Oct-25,EOSE, $14.63 ,27.00, 27.00 , 395.01 ,79,1149.27,0.00, $-   ,52.00, $650.19 , $12.50 , $14.55 , $(106.29), 27.00 
"COINBASE GLOBAL, INC. (XNAS:COIN)",16-Oct-25,COIN, $339.24 ,-4.00, -   , -   ,11,3624.34,-4.00," $(1,356.96)",11.00," $3,399.23 ", $309.02 , $329.49 , $(225.11), -   
dLocal Ltd (XNAS:DLO),16-Oct-25,DLO, $16.67 ,80.00, 80.00 ," 1,333.60 ",436,5840.99,0.00, $-   ,436.00," $5,546.60 ", $12.72 , $13.40 , $(294.39), -   
"EOS ENERGY ENTERPRISES, INC. (XNAS:EOSE)",6-Oct-25,EOSE, $14.63 ,27.00, 27.00 , 395.01 ,79,1149.27,0.00, $-   ,52.00, $650.19 , $12.50 , $14.55 , $(106.29), 27.00 
"WW International, Inc. (OTCM:WGHTQ)",6-Oct-25,WGHTQ, $26.70 ,-27.00, -   , -   ,172,5307.89,-27.00, $(720.90),168.00," $4,668.42 ", $27.79 , $30.86 , $(516.03), 4.00 
"EOS ENERGY ENTERPRISES, INC. (XNAS:EOSE)",6-Oct-25,EOSE, $14.37 ,25.00, 25.00 , 359.25 ,79,1149.27,0.00, $-   ,52.00, $650.19 , $12.50 , $14.55 , $(106.29), 27.00 
ROCKET LAB CORPORATION (XNAS:RKLB),6-Oct-25,RKLB, $57.32 ,6.00, 6.00 , 343.92 ,22,1045.1,0.00, $-   ,11.00, $732.94 , $66.63 , $47.50 , $210.39 , 11.00 
UNITEDHEALTH GROUP INCORPORATED (XNYS:UNH),28-Oct-25,UNH, $362.06 ,-2.90, -   , -   ,4.9,1320.854,-2.90," $(1,049.97)",4.90," $1,686.61 ", $344.21 , $269.56 , $365.76 , -   
PROPETRO HOLDING CORP. (XNYS:PUMP),28-Oct-25,PUMP, $7.03 ,125.00, 125.00 , 878.75 ,425,2988.75,0.00, $-   ,100.00, $831.00 , $8.31 , $7.03 , $127.76 , 325.00 
"NEURONETICS, INC. (XNAS:STIM)",28-Oct-25,STIM, $3.05 ,-285.00, -   , -   ,7036.45,19162.26,-285.00, $(869.25),5936.45," $17,631.99 ", $2.97 , $2.72 ," $1,465.34 "," 1,100.00 "
"DUOLINGO, INC. (XNAS:DUOL)",28-Oct-25,DUOL, $301.55 ,-2.00, -   , -   ,33,8243.81,-2.00, $(603.10),33.00," $7,614.29 ", $230.74 , $249.81 , $(629.52), -   
CONSTELLATION ENERGY CORPORATION. (XNAS:CEG),28-Oct-25,CEG, $380.29 ,-2.00, -   , -   ,2,571.1,-2.00, $(760.58),2.00, $760.58 , $380.29 , $285.55 , $189.48 , -   
BLOOM ENERGY CORPORATION (XNYS:BE),28-Oct-25,BE, $106.90 ,10.00, 10.00 ," 1,069.00 ",50,2840.05,0.00, $-   ,35.00," $1,872.85 ", $53.51 , $56.80 , $(115.19), 15.00 
"ALIGNMENT HEALTHCARE, INC. (XNAS:ALHC)",28-Oct-25,ALHC, $17.71 ,-21.00, -   , -   ,84,1147.44,-21.00, $(371.91),63.00," $1,046.85 ", $16.62 , $13.66 , $186.27 , 21.00 
"MICRON TECHNOLOGY, INC. (XNAS:MU)",28-Oct-25,MU, $218.76 ,-4.00, -   , -   ,58,6547.34,-4.00, $(875.04),54.00," $5,553.83 ", $102.85 , $112.89 , $(541.97), 4.00 
"DUOLINGO, INC. (XNAS:DUOL)",28-Oct-25,DUOL, $302.11 ,-2.00, -   , -   ,33,8243.81,-2.00, $(604.22),33.00," $7,614.29 ", $230.74 , $249.81 , $(629.52), -   
TOWER SEMICONDUCTOR LTD (XNAS:TSEM),28-Oct-25,TSEM, $78.50 ,19.00, 19.00 ," 1,491.50 ",39,2694.3,0.00, $-   ,19.00," $1,894.30 ", $99.70 , $69.08 , $581.69 , 20.00 
"FREQUENCY ELECTRONICS, INC. (XNAS:FEIM)",28-Oct-25,FEIM, $38.36 ,-10.00, -   , -   ,44,1365.1,-10.00, $(383.60),44.00," $1,369.43 ", $31.12 , $31.03 , $4.33 , -   
"ASTERA LABS, INC (XNAS:ALAB)",28-Oct-25,ALAB, $172.04 ,-1.00, -   , -   ,3,389.51,-1.00, $(172.04),3.00, $359.04 , $119.68 , $129.84 , $(30.47), -   
EXAGEN INC. (XNAS:XGN),28-Oct-25,XGN, $11.87 ,-40.00, -   , -   ,249,1807.8,-40.00, $(474.80),249.00," $2,313.80 ", $9.29 , $7.26 , $506.00 , -   
"LIFEWAY FOODS, INC. (XNAS:LWAY)",28-Oct-25,LWAY, $25.25 ,-36.00, -   , -   ,40,1029.2,-36.00, $(909.00),40.00," $1,018.16 ", $25.45 , $25.73 , $(11.04), -   
Nokia Oyj (XNYS:NOK),28-Oct-25,NOK, $7.97 ,70.00, 70.00 , 557.90 ,455,2449.7,0.00, $-   ,320.00," $1,660.80 ", $5.19 , $5.38 , $(62.07), 135.00 
ROCKET LAB CORPORATION (XNAS:RKLB),6-Oct-25,RKLB, $58.00 ,4.00, 4.00 , 232.00 ,22,1045.1,0.00, $-   ,11.00, $732.94 , $66.63 , $47.50 , $210.39 , 11.00 
FINANCE OF AMERICA COMPANIES INC. (XNYS:FOA),6-Oct-25,FOA, $22.25 ,-74.00, -   , -   ,203,4881.38,-74.00," $(1,646.50)",203.00," $4,534.54 ", $22.34 , $24.05 , $(346.84), -   
"ADVANCED MICRO DEVICES, INC. (XNAS:AMD)",6-Oct-25,AMD, $205.29 ,8.00, 8.00 ," 1,642.32 ",41,5552.84,0.00, $-   ,23.00," $3,203.42 ", $139.28 , $135.44 , $88.41 , 18.00 
Alibaba Group Holding Limited (XNYS:BABA),7-Oct-25,BABA, $181.12 ,-8.00, -   , -   ,128,12533.52,-8.00," $(1,448.96)",128.00," $17,148.42 ", $133.97 , $97.92 ," $4,614.90 ", -   
ENERGY SERVICES OF AMERICA CORPORATION (XNAS:ESOA),7-Oct-25,ESOA, $11.05 ,100.00, 100.00 ," 1,105.00 ",1832,18152.78,0.00, $-   ,1468.00," $13,745.00 ", $9.36 , $9.91 , $(801.00), 364.00 
AEHR TEST SYSTEMS (XNAS:AEHR),9-Oct-25,AEHR, $24.48 ,-40.00, -   , -   ,559,7405.64,-40.00, $(979.20),539.00," $9,662.32 ", $17.93 , $13.25 ," $2,521.64 ", 20.00 
"ARGAN, INC. (XNYS:AGX)",9-Oct-25,AGX, $269.36 ,-5.00, -   , -   ,18,2470.99,-5.00," $(1,346.80)",18.00," $3,587.98 ", $199.33 , $137.28 ," $1,116.99 ", -   
"DUOLINGO, INC. (XNAS:DUOL)",9-Oct-25,DUOL, $341.03 ,4.00, 4.00 ," 1,364.12 ",33,8243.81,0.00, $-   ,33.00," $7,614.29 ", $230.74 , $249.81 , $(629.52), -   
"DUOLINGO, INC. (XNAS:DUOL)",9-Oct-25,DUOL, $338.60 ,2.00, 2.00 , 677.20 ,33,8243.81,0.00, $-   ,33.00," $7,614.29 ", $230.74 , $249.81 , $(629.52), -   
